s, T, E, p, H
3330, 553.7046152756085, -122.2860500937423, 8.85577866539455, 1368.530404258917
3340, 555.0927146419501, -126.02508296895593, 8.639535492261079, 1368.5287456416163
3350, 555.7021698112536, -127.66530735636928, 8.35719007623026, 1368.5294427302424
3360, 555.6386544976837, -127.49319955387163, 7.928352664999239, 1368.530539361872
3370, 555.3459197264809, -126.70440150601304, 7.396061535611971, 1368.5311666023533
3380, 555.1372049622548, -126.14179138304073, 6.707045918429251, 1368.5318247455325
3390, 555.2983135844463, -126.57552277126499, 6.259658014790508, 1368.5318686560415
3400, 555.9648346413284, -128.3701262705652, 5.510158361367818, 1368.531833111133
3410, 557.0773399878138, -131.3659315021875, 4.606328908833391, 1368.5313817746019
3420, 558.3746235624328, -134.8591771479399, 4.4701646343652195, 1368.5309943164968
3430, 559.7008374012555, -138.4294788877837, 4.924033423763965, 1368.5314437648526
3440, 561.1613116617135, -142.3615046957466, 5.37643104213387, 1368.5316572747174
3450, 562.7584719014137, -146.66240684401365, 5.491314934669418, 1368.5310132422287
3460, 564.2757686088355, -150.7479223059949, 5.553780718051568, 1368.530728127178
3470, 565.5581401149554, -154.20077315464084, 5.8730115312757825, 1368.5305856164696
3480, 566.4232415561471, -156.53039034440144, 6.25568533138265, 1368.5302021510313
3490, 566.6181946287725, -157.0553716503607, 6.54707477774911, 1368.5301202959315
3500, 566.0494880618153, -155.5239131413478, 6.969262339263305, 1368.5303704958062
3510, 564.7954239976592, -152.1468159842014, 7.518417072425233, 1368.530975404056
3520, 563.1719737240461, -147.77503943502163, 7.944609906537684, 1368.531709498549
3530, 561.5844027506004, -143.5000245388276, 8.227163314204496, 1368.532284802999
3540, 560.3530887070657, -140.18467130253538, 8.351871333492538, 1368.5323988559164
3550, 559.5610495576612, -138.05246349403546, 8.309948153061166, 1368.532088776994
3560, 559.0773380833677, -136.75043979818918, 8.097497684625884, 1368.5317483509934
