s, T, E, p, H
2410, 49.40713510249189, -1123.0284694685295, 0.0, -990.0027226331762
2420, 49.541231152967, -1123.3895070303479, 0.0, -990.0027146248534
2430, 49.63420274865129, -1123.6398235881395, 0.0, -990.0027107395608
2440, 49.68814521579837, -1123.7850614164677, 0.0, -990.0027117116435
2450, 49.70274541442375, -1123.8243764774857, 0.0, -990.0027166138746
2460, 49.675736473122576, -1123.7516632782176, 0.0, -990.0027233685234
2470, 49.603973369917426, -1123.5584516317542, 0.0, -990.0027295716537
2480, 49.484708800249905, -1123.2373424275395, 0.0, -990.0027330653946
2490, 49.31677089987226, -1122.785178623181, 0.0, -990.002731981529
2500, 49.10160276615713, -1122.205843874368, 0.0, -990.0027245226559
2510, 48.844249608060615, -1121.5129204393365, 0.0, -990.0027090246099
2520, 48.55423712199505, -1120.7320547659306, 0.0, -990.0026845691862
2530, 48.2460129650102, -1119.9021469865827, 0.0, -990.0026518390706
2540, 47.93850920851664, -1119.0741733075768, 0.0, -990.0026135741982
2550, 47.653594866992904, -1118.3070191504694, 0.0, -990.002574186783
2560, 47.41362543567651, -1117.6608802969672, 0.0, -990.0025386289343
2570, 47.238688334152364, -1117.1898450728438, 0.0, -990.0025110544386
2580, 47.144257788474576, -1116.9355793226812, 0.0, -990.0024938826807
2590, 47.13977016351071, -1116.923490364303, 0.0, -990.0024875852603
2600, 47.228253397624925, -1117.1617297167504, 0.0, -990.0024911388491
2610, 47.40678569635311, -1117.6424289514134, 0.0, -990.0025028711244
2620, 47.6673389041516, -1118.343971347427, 0.0, -990.0025213883331
2630, 47.997513982212396, -1119.232972794116, 0.0, -990.002546247848
2640, 48.38081895842647, -1120.2650301681615, 0.0, -990.0025779717357
2650, 48.796497839665136, -1121.384259761844, 0.0, -990.0026171184161
2660, 49.21941031049609, -1122.5229717733046, 0.0, -990.0026626769125
2670, 49.62079528016086, -1123.6037248159134, 0.0, -990.0027107717972
2680, 49.97056918127474, -1124.5455140858085, 0.0, -990.002754799377
2690, 50.241062449894734, -1125.273833426256, 0.0, -990.0027872436615
2700, 50.41123028126415, -1125.732015067709, 0.0, -990.0028022092222
2710, 50.4699939291859, -1125.890227741398, 0.0, -990.0027972867006
2720, 50.41769760697664, -1125.7493997527715, 0.0, -990.0027740078433
2730, 50.2653961021432, -1125.3393001637965, 0.0, -990.002737082542
2740, 50.03234660278644, -1124.7117843437854, 0.0, -990.0026930565791
2750, 49.74241976378715, -1123.9311295677628, 0.0, -990.0026488989517
2760, 49.42021325607684, -1123.0635697051935, 0.0, -990.0026107260019
2770, 49.087589394857346, -1122.1679719332444, 0.0, -990.0025827429547
2780, 48.76123445189315, -1121.2892646506252, 0.0, -990.0025665629701
2790, 48.451619779337086, -1120.455640307304, 0.0, -990.0025611486258
2800, 48.16340128283983, -1119.6796316568882, 0.0, -990.0025635069189
2810, 47.89689047923889, -1118.9620737413288, 0.0, -990.0025699394068
2820, 47.64993818446822, -1118.2971768790198, 0.0, -990.0025773136302
2830, 47.41956117451821, -1117.6769070437588, 0.0, -990.0025837550389
2840, 47.20294115493805, -1117.093675383625, 0.0, -990.0025885004236
2850, 46.997855818804126, -1116.54149814424, 0.0, -990.002591223459
2860, 46.802873405537966, -1116.0165199805222, 0.0, -990.0025915085155
2870, 46.61757295445409, -1115.5176070839407, 0.0, -990.0025889584504
2880, 46.442739718905464, -1115.0468739270655, 0.0, -990.0025837982956
2890, 46.28023953396992, -1114.6093454785766, 0.0, -990.0025773477347
2900, 46.132340873286054, -1114.2111317006513, 0.0, -990.002571839781
2910, 46.00057990945013, -1113.8563709986124, 0.0, -990.0025696272126
2920, 45.88457403201322, -1113.5440347846638, 0.0, -990.0025722779102
2930, 45.78125167931377, -1113.2658533052559, 0.0, -990.0025800338043
2940, 45.6847858718106, -1113.0061366261048, 0.0, -990.002591753407
2950, 45.58726638264565, -1112.7435846932776, 0.0, -990.0026051939872
2960, 45.4799557745749, -1112.454669630523, 0.0, -990.0026175048266
2970, 45.35484947638747, -1112.1178368518217, 0.0, -990.002625927617
2980, 45.206148123062654, -1111.717470115672, 0.0, -990.0026286632133
2990, 45.03117655667037, -1111.246366612762, 0.0, -990.0026256045203
3000, 44.830378605490374, -1110.7057229643133, 0.0, -990.0026183917468
3010, 44.60638875012907, -1110.1026347595284, 0.0, -990.0026094331309
3020, 44.362717318787574, -1109.4465548975943, 0.0, -990.0026002797979
3030, 44.102901306661785, -1108.747006076698, 0.0, -990.0025904825895
3040, 43.83070991257912, -1108.0141344970853, 0.0, -990.0025779000607
3050, 43.551246116327356, -1107.2616773968275, 0.0, -990.0025603033831
3060, 43.27211585046472, -1106.5101127122941, 0.0, -990.002537111869
3070, 43.003753969388775, -1105.7875374761625, 0.0, -990.0025101388213
3080, 42.75849344109936, -1105.1271611558036, 0.0, -990.00248307525
3090, 42.54862445386318, -1104.5620786076481, 0.0, -990.0024601830887
3100, 42.38412411439932, -1104.1191559978831, 0.0, -990.0024448673098
3110, 42.270821800734545, -1103.8140900810256, 0.0, -990.0024386318559
3120, 42.20957048043423, -1103.6491766476302, 0.0, -990.0024407032898
3130, 42.1966375916883, -1103.6143633240208, 0.0, -990.0024484066556
3140, 42.22512385134566, -1103.6910706175847, 0.0, -990.0024581552676
3150, 42.286887329472236, -1103.8573736198518, 0.0, -990.0024666984876
3160, 42.37430860421812, -1104.092755631915, 0.0, -990.002472173574
3170, 42.48133229641693, -1104.3809129262445, 0.0, -990.0024745980797
3180, 42.603515002670214, -1104.7098835982772, 0.0, -990.0024756644879
3190, 42.73718203375958, -1105.0697763416554, 0.0, -990.0024779466797
